Individual	Parent1	Parent2	Pedigree
R15-1194	R09-1822	R09-1589	( R15-1194 ( R09-1822 ( UA4805 ( Hartz_H5545 , KS4895 ) , R01-4747RR ( Hartz_H4994 , N92-598 ( N85-492 ( N77-179 ( N70-1549 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ( Clemson ( PI_71659 , - ) ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ( PI_23211 , - ) ) ) ) ) , N72-3213 ( D67-B5 ( D62-7816 , Lee ) , N64-2451 ) ) , Johnston ) , N84-507 ( N77-114 ( Essex , N70-2173 ( Hampton ( Majos ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , Yelredo ( Mammoth_Yellow , Laredo ) ) , Lee ) , Ransom ) ) , N77-907 ( N70-1549 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) ) ) , R09-1589 ( 5002T , R01-4752 ) ) )
R15-1587	S05-11482	R07-1685	( R15-1587 ( S05-11482 ( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , S00-9985-03 ( HY_574 , Anand ) ) , R07-1685 ( 5002T , Ozark ) ) )
R15-2422	LEO2939-04S809	R04-357	( R15-2422 ( LEO2939-04S809 , R04-357 ( R97-1650 ( Pioneer_P9592 , Holladay ) , 98601 ( Asgrow_A5403 , Hutcheson ) ) ) )
R15-5695	V06-3392	N02-417	( R15-5695 ( V06-3392 ( V00-4079 , V00-4271 ) , N02-417 ) )
R15-7063	R10-5434	Md0708WN93	( R15-7063 ( R10-5434 , Md0708WN93 ) )
R16-253	S09-10871	R11-1617	( R16-253 ( S09-10871 ( S04-10364 ( - , AgriPro_AP4882 ) , S04-12412 ) , R11-1617 ( R03-263 ( DT96-6840 ( Hutcheson , Pioneer_P9641 ) , Anand ) , UA4805 ( Hartz_H5545 , KS4895 ) ) ) )
R16-259	S09-10871	R11-1617	( R16-259 ( S09-10871 ( S04-10364 ( - , AgriPro_AP4882 ) , S04-12412 ) , R11-1617 ( R03-263 ( DT96-6840 ( Hutcheson , Pioneer_P9641 ) , Anand ) , UA4805 ( Hartz_H5545 , KS4895 ) ) ) )
R17-1079	R09-1970	R08-47	( R17-1079 ( R09-1970 ( R00-1076 ( Asgrow_A5843 , Hartz_H5545 ) , S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) ) , R08-47 ( 5601T ( Hutcheson , TN89-39 ( TN81-2 ( Lee_74 , Mitchell ( Amsoy , Wayne ) ) , TN80-69 ( Essex , J74-40 ) ) ) , R00-1940 ( Hartz_H4994 , Northrup_King_S59-60 ) ) ) )
R17-283F	S13-16188	R04-357	( R17-283F ( S13-16188 , R04-357 ( R97-1650 ( Pioneer_P9592 , Holladay ) , 98601 ( Asgrow_A5403 , Hutcheson ) ) ) )
R17-3393	R08-3377	R04-357	( R17-3393 ( R08-3377 , R04-357 ( R97-1650 ( Pioneer_P9592 , Holladay ) , 98601 ( Asgrow_A5403 , Hutcheson ) ) ) )
R17-3488	S07-6557	R07-1685	( R17-3488 ( S07-6557 , R07-1685 ( 5002T , Ozark ) ) )
R18-14229	S09-13635	R12-712	( R18-14229 ( S09-13635 ( LG04-6863 , S04-10364 ( - , AgriPro_AP4882 ) ) , R12-712 ( R01-976 ( Hartz_H4994 , R95-1470 ) , 5002T ) ) )
R18-14272	S09-13635	R12-712	( R18-14272 ( S09-13635 ( LG04-6863 , S04-10364 ( - , AgriPro_AP4882 ) ) , R12-712 ( R01-976 ( Hartz_H4994 , R95-1470 ) , 5002T ) ) )
R18-14286	S09-13635	R12-712	( R18-14286 ( S09-13635 ( LG04-6863 , S04-10364 ( - , AgriPro_AP4882 ) ) , R12-712 ( R01-976 ( Hartz_H4994 , R95-1470 ) , 5002T ) ) )
R18-14502	S09-13635	R12-712	( R18-14502 ( S09-13635 ( LG04-6863 , S04-10364 ( - , AgriPro_AP4882 ) ) , R12-712 ( R01-976 ( Hartz_H4994 , R95-1470 ) , 5002T ) ) )
R18-14572	S10-7543	R13-354	( R18-14572 ( S10-7543 ( S04-10364 ( - , AgriPro_AP4882 ) , S05-11462 ) , R13-354 ( NCC05-1261 ( TN97-167 ( TN89-39 ( TN81-2 ( Lee_74 , Mitchell ( Amsoy , Wayne ) ) , TN80-69 ( Essex , J74-40 ) ) , Manokin ) , S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) ) , R04-357 ( R97-1650 ( Pioneer_P9592 , Holladay ) , 98601 ( Asgrow_A5403 , Hutcheson ) ) ) ) )
R18-14753	S10-7543	R13-354	( R18-14753 ( S10-7543 ( S04-10364 ( - , AgriPro_AP4882 ) , S05-11462 ) , R13-354 ( NCC05-1261 ( TN97-167 ( TN89-39 ( TN81-2 ( Lee_74 , Mitchell ( Amsoy , Wayne ) ) , TN80-69 ( Essex , J74-40 ) ) , Manokin ) , S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) ) , R04-357 ( R97-1650 ( Pioneer_P9592 , Holladay ) , 98601 ( Asgrow_A5403 , Hutcheson ) ) ) ) )
R18-14793	S10-7543	R13-354	( R18-14793 ( S10-7543 ( S04-10364 ( - , AgriPro_AP4882 ) , S05-11462 ) , R13-354 ( NCC05-1261 ( TN97-167 ( TN89-39 ( TN81-2 ( Lee_74 , Mitchell ( Amsoy , Wayne ) ) , TN80-69 ( Essex , J74-40 ) ) , Manokin ) , S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) ) , R04-357 ( R97-1650 ( Pioneer_P9592 , Holladay ) , 98601 ( Asgrow_A5403 , Hutcheson ) ) ) ) )
R18-3048	S08-17361	R11-1617	( R18-3048 ( S08-17361 ( LG04-5196 , S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) ) , R11-1617 ( R03-263 ( DT96-6840 ( Hutcheson , Pioneer_P9641 ) , Anand ) , UA4805 ( Hartz_H5545 , KS4895 ) ) ) )
R18-3250	S09-10871	R05-3239	( R18-3250 ( S09-10871 ( S04-10364 ( - , AgriPro_AP4882 ) , S04-12412 ) , R05-3239 ( Ozark , Anand ) ) )
R18-3332	S09-10871	R05-3239	( R18-3332 ( S09-10871 ( S04-10364 ( - , AgriPro_AP4882 ) , S04-12412 ) , R05-3239 ( Ozark , Anand ) ) )
R46-2062	Dunfield	Arksoy	( R46-2062 ( Dunfield ( PI_36846 , - ) , Arksoy ( PI_35335 , - ) ) )
R46-2076	C143	Dunfield	( R46-2076 ( C143 ( PI_70218-2-6-7 , - ) , Dunfield ( PI_36846 , - ) ) )
R54-168	D49-2573	N45-1497	( R54-168 ( D49-2573 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , N45-1497 ( Ralsoy ( Arksoy ( PI_35335 , - ) , - ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) ) )
R56-49	Lee	-	( R56-49 ( Lee , - ) )
R57-18	Dorman	D49-2477	( R57-18 ( Dorman , D49-2477 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) )
R59-2	D49-507	D49-2510	( R59-2 ( D49-507 ( Roanoke , Rose_Non_pop ) , D49-2510 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) )
R59-200	Lee	-	( R59-200 ( Lee , - ) )
R60-66	Dortchsoy_67	Lee	( R60-66 ( Dortchsoy_67 ( Macoupin ( Mammoth_Yellow , - ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , Lee ) )
R62-395	F54-168	Hill	( R62-395 ( F54-168 , Hill ) )
R62-550	Essex	G._soja	( R62-550 ( Essex , G._soja ) )
R64-168	D49-2573	N45-1497	( R64-168 ( D49-2573 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , N45-1497 ( Ralsoy ( Arksoy ( PI_35335 , - ) , - ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) ) )
R65-113	Hill	R59-200	( R65-113 ( Hill , R59-200 ( Lee , - ) ) )
R66-873	Jackson	Semmes	( R66-873 ( Jackson , Semmes ) )
R67-141	R56-49	Davis	( R67-141 ( R56-49 ( Lee , - ) , Davis ) )
R68-105	Lee	-	( R68-105 ( Lee , - ) )
R68-208	Davis	Lee_68	( R68-208 ( Davis , Lee_68 ) )
R69-1151	Davis	Bragg	( R69-1151 ( Davis , Bragg ) )
R69-345	Semmes	R64-500	( R69-345 ( Semmes , R64-500 ) )
R69-358	Semmes	R64-500	( R69-358 ( Semmes , R64-500 ) )
R69-831	R60-66	R64-500	( R69-831 ( R60-66 ( Dortchsoy_67 ( Macoupin ( Mammoth_Yellow , - ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , Lee ) , R64-500 ) )
R70-176	R60-66	R64-500	( R70-176 ( R60-66 ( Dortchsoy_67 ( Macoupin ( Mammoth_Yellow , - ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , Lee ) , R64-500 ) )
R70-306	Davis	Lee_68	( R70-306 ( Davis , Lee_68 ) )
R70-33	Semmes	R64-500	( R70-33 ( Semmes , R64-500 ) )
R70-580	Davis	Bragg	( R70-580 ( Davis , Bragg ) )
R72-2647	S-100	C.N.S.	( R72-2647 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) )
R73-1195	R68-106	L62-1251	( R73-1195 ( R68-106 , L62-1251 ) )
R73-81	R56-49	D68-B2	( R73-81 ( R56-49 ( Lee , - ) , D68-B2 ) )
R74-1625	York	Davis	( R74-1625 ( York , Davis ) )
R74-39K	Davis	York	( R74-39K ( Davis , York ) )
R75-576	Forrest	Mack	( R75-576 ( Forrest , Mack ) )
R75-579	Forrest	Mack	( R75-579 ( Forrest , Mack ) )
R76-1017	Dare	D65-6765	( R76-1017 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) )
R76-45	Forrest	Mack	( R76-45 ( Forrest , Mack ) )
R76-479	Centennial	Forrest	( R76-479 ( Centennial , Forrest ) )
R77-236	Forrest	Lee_74	( R77-236 ( Forrest , Lee_74 ) )
R79-121	Mack	V72-128	( R79-121 ( Mack , V72-128 ( PI_96983 , V66-318 ( D53-184 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) , J22 ( L37-1355 ( PI_81041 , - ) , Arksoy_2913 ( Arksoy ( PI_35335 , - ) , - ) ) ) ) ) )
R79-167S	R72-26	Forrest	( R79-167S ( R72-26 , Forrest ) )
R81-1239	Centennial	Narow	( R81-1239 ( Centennial , Narow ) )
R81-266	Bragg	Centennial	( R81-266 ( Bragg , Centennial ) )
R82-1077	R77-0226	Narow	( R82-1077 ( R77-0226 , Narow ) )
R82-269	Centennial	Narow	( R82-269 ( Centennial , Narow ) )
R82-368	Centennial	Ransom	( R82-368 ( Centennial , Ransom ) )
R83-11S	Jeff	Braxton	( R83-11S ( Jeff , Braxton ) )
R83-310	R77-236	Narow	( R83-310 ( R77-236 ( Forrest , Lee_74 ) , Narow ) )
R83-980	Narow	R75-868	( R83-980 ( Narow , R75-868 ) )
R85-140S	Wright	Jeff	( R85-140S ( Wright , Jeff ) )
R85-164	Davis	Bedford	( R85-164 ( Davis , Bedford ) )
R85-3280	Narow	R75-579	( R85-3280 ( Narow , R75-579 ( Forrest , Mack ) ) )
R89-18S	Gordon	R82-368	( R89-18S ( Gordon , R82-368 ( Centennial , Ransom ) ) )
R89-332	Pershing	Narow	( R89-332 ( Pershing , Narow ) )
R90-149	D83-3349	Asgrow_A5474	( R90-149 ( D83-3349 , Asgrow_A5474 ) )
R90-515	Lloyd	Narow	( R90-515 ( Lloyd , Narow ) )
R91-429	Hartz_H6381	Walters	( R91-429 ( Hartz_H6381 , Walters ) )
R91-4484	R85-336	Walters	( R91-4484 ( R85-336 , Walters ) )
R92-1294	Hutcheson	Walters	( R92-1294 ( Hutcheson , Walters ) )
R93-151	Asgrow_A5403	Hutcheson	( R93-151 ( Asgrow_A5403 , Hutcheson ) )
R93-174	Asgrow_A5403	Hutcheson	( R93-174 ( Asgrow_A5403 , Hutcheson ) )
R93-5455	Jackson	PI_416937	( R93-5455 ( Jackson , PI_416937 ) )
R94-929	Hutcheson	R87-170	( R94-929 ( Hutcheson , R87-170 ) )
R95-1705	Hutcheson	BARC-7	( R95-1705 ( Hutcheson , BARC-7 ( CX797-21 , D80-6931 ) ) )
R95-3235	Manokin	KS4895	( R95-3235 ( Manokin , KS4895 ) )
R95-798	DPL_415	Asgrow_A9641	( R95-798 ( DPL_415 ( Essex , DPX_436 ( Pickett_71 , York ) ) , Asgrow_A9641 ) )
R96-1083	Hamilton	Coker_6955	( R96-1083 ( Hamilton , Coker_6955 ) )
R96-1471	Asgrow_A5403	Manokin	( R96-1471 ( Asgrow_A5403 , Manokin ) )
R96-1559	Asgrow_A6297	Asgrow_A5403	( R96-1559 ( Asgrow_A6297 ( Young , Asgrow_A5474 ) , Asgrow_A5403 ) )
R96-1689F	Asgrow_A4715	HS89-3261	( R96-1689F ( Asgrow_A4715 , HS89-3261 ( LG82-8379 ( PI_68508 , FC_04007B ) , Asgrow_A2943 ( Asgrow_A1564 , Asgrow_A3127 ( Williams , Essex ) ) ) ) )
R96-1939	Hutcheson	Coker_6955	( R96-1939 ( Hutcheson , Coker_6955 ) )
R96-2361	PI_507098	N86-491	( R96-2361 ( PI_507098 , N86-491 ( N77-1602 ( Hutton , N70-2205 ( Hampton ( Majos ( Tokyo ( PI_8424 , - ) , Yelredo ( Mammoth_Yellow , Laredo ) ) , Lee ) , Ransom ) ) , F77-1797 ) ) )
R96-2660	Asgrow_A6297	IA2007	( R96-2660 ( Asgrow_A6297 ( Young , Asgrow_A5474 ) , IA2007 ( Pride_B152 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) ) )
R96-3235	Manokin	KS4895	( R96-3235 ( Manokin , KS4895 ) )
R96-3427	Pioneer_P9592	KS4895	( R96-3427 ( Pioneer_P9592 , KS4895 ) )
R96-3444	Pioneer_P9592	KS4895	( R96-3444 ( Pioneer_P9592 , KS4895 ) )
R96-3538	Asgrow_A5403	Dillon	( R96-3538 ( Asgrow_A5403 , Dillon ) )
R96-864	Asgrow_A6297	Pioneer_P9592	( R96-864 ( Asgrow_A6297 ( Young , Asgrow_A5474 ) , Pioneer_P9592 ) )
R97-1053	Pioneer_P9592	Northrup_King_S59-60	( R97-1053 ( Pioneer_P9592 , Northrup_King_S59-60 ) )
R97-1634	Pioneer_P9592	Holladay	( R97-1634 ( Pioneer_P9592 , Holladay ) )
R97-1650	Pioneer_P9592	Holladay	( R97-1650 ( Pioneer_P9592 , Holladay ) )
R97-1801	Manokin	Asgrow_A6297	( R97-1801 ( Manokin , Asgrow_A6297 ( Young , Asgrow_A5474 ) ) )
R97-1832	Manokin	Asgrow_A6297	( R97-1832 ( Manokin , Asgrow_A6297 ( Young , Asgrow_A5474 ) ) )
R97-818	Hutcheson	Asgrow_A5885	( R97-818 ( Hutcheson , Asgrow_A5885 ( Asgrow_X5512 , Asgrow_X5803 ) ) )
R98-1523	Asgrow_A5403	Hartz_H5545	( R98-1523 ( Asgrow_A5403 , Hartz_H5545 ) )
R98-1647	KY88-4080	Hartz_H5545	( R98-1647 ( KY88-4080 ( K1099 ( K1022 ( Williams , Columbus ) , Essex ) , Hutcheson ) , Hartz_H5545 ) )
R98-1682	KY88-4080	Hartz_H5545	( R98-1682 ( KY88-4080 ( K1099 ( K1022 ( Williams , Columbus ) , Essex ) , Hutcheson ) , Hartz_H5545 ) )
R98-1821	Hartz_H5545	KS4895	( R98-1821 ( Hartz_H5545 , KS4895 ) )
R98-209	Asgrow_A6297	Clifford	( R98-209 ( Asgrow_A6297 ( Young , Asgrow_A5474 ) , Clifford ) )
R98-2390F	KY88-4080	DPL_3478	( R98-2390F ( KY88-4080 ( K1099 ( K1022 ( Williams , Columbus ) , Essex ) , Hutcheson ) , DPL_3478 ) )
R99-1613F	NKRA_452	PI_290126B	( R99-1613F ( NKRA_452 , PI_290126B ) )
R99-1888	MD92-5769	Pioneer_P9641	( R99-1888 ( MD92-5769 , Pioneer_P9641 ) )
R99-2070	N90-516	Hartz_H4994	( R99-2070 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , Hartz_H4994 ) )
R99-2088	N90-516	Hartz_H4994	( R99-2088 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , Hartz_H4994 ) )
R99-2172	N90-516	Hartz_H4994	( R99-2172 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , Hartz_H4994 ) )
R99-2512	Pioneer_P9611	Caviness	( R99-2512 ( Pioneer_P9611 , Caviness ) )
R99-541	KY88-4080	G89-2223	( R99-541 ( KY88-4080 ( K1099 ( K1022 ( Williams , Columbus ) , Essex ) , Hutcheson ) , G89-2223 ) )
RA402	Adelphia	Bonus	( RA402 ( Adelphia , Bonus ) )
RA480	Mack	L62-1251	( RA480 ( Mack , L62-1251 ) )
RA481	Williams	Essex	( RA481 ( Williams , Essex ) )
RA501A	Mack	L62-1251	( RA501A ( Mack , L62-1251 ) )
RA580	D69-8001	SB168	( RA580 ( D69-8001 , SB168 ) )
RA601	Mack	L62-1251	( RA601 ( Mack , L62-1251 ) )
RA604	Hutton	Forrest	( RA604 ( Hutton , Forrest ) )
RA680	Centennial	D72-8867A	( RA680 ( Centennial , D72-8867A ) )
RCAT_2006	J251	ORC_9404	( RCAT_2006 ( J251 , ORC_9404 ( ORC_8703 ( Hodgson , FH22-815 ) , Northrup_King_S26-06 ) ) )
RCAT_8703	FH_22-815	Hodgson	( RCAT_8703 ( FH_22-815 ( Harosoy_63 , Fiskeby_V ) , Hodgson ) )
RCAT_9201	Conrad	RCAT_Alliance	( RCAT_9201 ( Conrad , RCAT_Alliance ( Wells_II , Williams_82 ) ) )
RCAT_9709	PS_42	Conrad	( RCAT_9709 ( PS_42 ( Premier , BK22-1-3 ) , Conrad ) )
RCAT_99-01	Northrup_King_S24-92	RCAT_Bobcat	( RCAT_99-01 ( Northrup_King_S24-92 , RCAT_Bobcat ( T8508 , OAC86-07 ( Maple_Arrow , Williams ) ) ) )
RCAT_Alliance	Wells_II	Williams_82	( RCAT_Alliance ( Wells_II , Williams_82 ) )
RCAT_Angora	Pride_B152	Thompson_T8112	( RCAT_Angora ( Pride_B152 , Thompson_T8112 ( Harwood , Williams ) ) )
RCAT_Bobcat	T8508	OAC86-07	( RCAT_Bobcat ( T8508 , OAC86-07 ( Maple_Arrow , Williams ) ) )
RCAT_Calico	KG_60	Asgrow_A2943	( RCAT_Calico ( KG_60 , Asgrow_A2943 ( Asgrow_A1564 , Asgrow_A3127 ( Williams , Essex ) ) ) )
RCAT_Corbett	J-251	Westag_97	( RCAT_Corbett ( J-251 , Westag_97 ( RCAT_8703 ( FH_22-815 ( Harosoy_63 , Fiskeby_V ) , Hodgson ) , S26-06 ) ) )
RCAT_Persian	M73-62	FG31-3	( RCAT_Persian ( M73-62 ( M61-224 ( Merit , Harosoy ) , PI_297518 ) , FG31-3 ) )
RCAT_Wildcat	Syngenta_S24-92	OAC_Bayfield	( RCAT_Wildcat ( Syngenta_S24-92 , OAC_Bayfield ( KG_60 , Bicentennial ) ) )
