Individual	Parent1	Parent2	Pedigree
AR18-381003	U11-614119	AR11-114002	( AR18-381003 ( U11-614119 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) ) , AR11-114002 ( AR04-874024 , Soygenetics_F35170C ) ) )
AR18-381007	U11-616086	AR11-214001	( AR18-381007 ( U11-616086 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD02-4485 ( M90-184111 ( L85P-558 ( L73-4673 ( Corsoy , L66L-154 ( Wayne , L57-0034 ( Clark , Adams ) ) ) , Fayette ) , M86-1973 ( M75-89 ( Corsoy , M68-303 ( M60-406 ( Blackhawk , Harosoy ) , Beeson ) ) , L77-906 ) ) , IA3010 ) ) , AR11-214001 ( AR05-150102 ( Syngenta_S25-J5 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , IA2050 ) , Syngenta_03JR321086 ) ) )
AR18-381009	U11-616086	AR11-214001	( AR18-381009 ( U11-616086 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD02-4485 ( M90-184111 ( L85P-558 ( L73-4673 ( Corsoy , L66L-154 ( Wayne , L57-0034 ( Clark , Adams ) ) ) , Fayette ) , M86-1973 ( M75-89 ( Corsoy , M68-303 ( M60-406 ( Blackhawk , Harosoy ) , Beeson ) ) , L77-906 ) ) , IA3010 ) ) , AR11-214001 ( AR05-150102 ( Syngenta_S25-J5 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , IA2050 ) , Syngenta_03JR321086 ) ) )
AR18-381026	U11-614119	AR11-214001	( AR18-381026 ( U11-614119 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) ) , AR11-214001 ( AR05-150102 ( Syngenta_S25-J5 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , IA2050 ) , Syngenta_03JR321086 ) ) )
AR18-381036	U09-133021	LD02-4485	( AR18-381036 ( U09-133021 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , U03-200317 ( U99-009019 , Pioneer_P92B12 ) ) , LD02-4485 ( M90-184111 ( L85P-558 ( L73-4673 ( Corsoy , L66L-154 ( Wayne , L57-0034 ( Clark , Adams ) ) ) , Fayette ) , M86-1973 ( M75-89 ( Corsoy , M68-303 ( M60-406 ( Blackhawk , Harosoy ) , Beeson ) ) , L77-906 ) ) , IA3010 ) ) )
AR18-381042	U11-614119	AR12-228007	( AR18-381042 ( U11-614119 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) ) , AR12-228007 ) )
AR18-381043	U11-614119	AR12-228007	( AR18-381043 ( U11-614119 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) ) , AR12-228007 ) )
AR18-381044	U11-614119	AR12-228007	( AR18-381044 ( U11-614119 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) ) , AR12-228007 ) )
AR18-381046	U11-614119	AR11-314026	( AR18-381046 ( U11-614119 ( U02-242055 ( NE1900 ( MSBP1 , MSBP1 ) , Pioneer_P93B82 ) , LD04-13265 ( Syngenta_S32-Z3 ( Exp_13404 , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) , U98-205355 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) ) , AR11-314026 ) )
AU00-027	R92-1258	AU92-763	( AU00-027 ( R92-1258 , AU92-763 ( G83-198 ( D74-7741 ( Forrest , D70-3001 ( D64-4636 ( Hill , D58-3311 ) , Pickett_71 ) ) , Young ) , AU85-1088 ( Wright , Coker_79-501 ( Corker_71-211 , Centennial ) ) ) ) )
AU02-0137	NC-Roy	G92-1110	( AU02-0137 ( NC-Roy , G92-1110 ( Bryan , Coker_6727 ) ) )
AU02-1126	G92-2381	G93-1749	( AU02-1126 ( G92-2381 ( Coker_82-622 ( Braxton , Coker_368 ( Corker_71-211 , Centennial ) ) , G83-12 ) , G93-1749 ( G85-373 ( Gordon , Braxton ) , Coker_6727 ) ) )
AU02-2814	NC-Raleigh	G92-1110	( AU02-2814 ( NC-Raleigh , G92-1110 ( Bryan , Coker_6727 ) ) )
AU02-2844	NC-Raleigh	G92-1110	( AU02-2844 ( NC-Raleigh , G92-1110 ( Bryan , Coker_6727 ) ) )
AU02-3104	NC-Raleigh	G92-1110	( AU02-3104 ( NC-Raleigh , G92-1110 ( Bryan , Coker_6727 ) ) )
AU02-3223	NC-Raleigh	G92-1110	( AU02-3223 ( NC-Raleigh , G92-1110 ( Bryan , Coker_6727 ) ) )
AU03-2801	AU94-_507	G94-1572	( AU03-2801 ( AU94-_507 , G94-1572 ( G86-1434 ( D79-6058 ( Tracy , Centennial ) , Twiggs ) , G85-373 ( Gordon , Braxton ) ) ) )
AU03-506	NC-Roy	G92-1110	( AU03-506 ( NC-Roy , G92-1110 ( Bryan , Coker_6727 ) ) )
AU82-211	N73-693	F76-8757	( AU82-211 ( N73-693 ( D68-216 ( Dyer , Bragg ) , Ransom ) , F76-8757 ) )
AU83-1018	Wright	F76-8846	( AU83-1018 ( Wright , F76-8846 ) )
AU85-1086	Wright	Coker_79-501	( AU85-1086 ( Wright , Coker_79-501 ( Corker_71-211 , Centennial ) ) )
AU85-1088	Wright	Coker_79-501	( AU85-1088 ( Wright , Coker_79-501 ( Corker_71-211 , Centennial ) ) )
AU85-1797	F76-8757	Braxton	( AU85-1797 ( F76-8757 , Braxton ) )
AU85-1814	D77-6103	Braxton	( AU85-1814 ( D77-6103 ( Centennial , J74-47 ) , Braxton ) )
AU86-1686	Coker_79-760	Johnston	( AU86-1686 ( Coker_79-760 ( Corker_73-473 , Centennial ) , Johnston ) )
AU86-1874	Braxton	Johnston	( AU86-1874 ( Braxton , Johnston ) )
AU86-2126	Braxton	Johnston	( AU86-2126 ( Braxton , Johnston ) )
AU86-888	Coker_79-760	N77-114	( AU86-888 ( Coker_79-760 ( Corker_73-473 , Centennial ) , N77-114 ( Essex , N70-2173 ( Hampton ( Majos ( Tokyo ( PI_8424 , - ) , Yelredo ( Mammoth_Yellow , Laredo ) ) , Lee ) , Ransom ) ) ) )
AU87-727	J80-293	N81-320	( AU87-727 ( J80-293 ( J74-39 , Centennial ) , N81-320 ( N73-40 ( N66-1783 ( N56-4202 ( N46-1703 ( Volstate ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) ( Illini ( A.K. , - ) ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ( Clemson ( PI_71659 , - ) ( PI_71659 , - ) , - ) ) ) , N57-6801 ( Jackson , D49-2491 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) ) , Lee_68 ) , N73-520-4 ( Tracy , Ransom ) ) ) )
AU89-1424	G80-1515	Stonewall	( AU89-1424 ( G80-1515 ( Pickett_71 , Bedford ) , Stonewall ) )
AU89-2256	Stonewall	Coker_6738	( AU89-2256 ( Stonewall , Coker_6738 ( Braxton , Coker_368 ( Corker_71-211 , Centennial ) ) ) )
AU89-2363	Stonewall	Coker_6738	( AU89-2363 ( Stonewall , Coker_6738 ( Braxton , Coker_368 ( Corker_71-211 , Centennial ) ) ) )
AU89-2511	Stonewall	Coker_6738	( AU89-2511 ( Stonewall , Coker_6738 ( Braxton , Coker_368 ( Corker_71-211 , Centennial ) ) ) )
AU90-1698	D82-2228	Coker_6738	( AU90-1698 ( D82-2228 ( Bedford , Tracy-M ) , Coker_6738 ( Braxton , Coker_368 ( Corker_71-211 , Centennial ) ) ) )
AU90-442	Hutcheson	AU82-589	( AU90-442 ( Hutcheson , AU82-589 ) )
AU90-519	Hutcheson	AU82-589	( AU90-519 ( Hutcheson , AU82-589 ) )
AU90-585	Hutcheson	AU82-589	( AU90-585 ( Hutcheson , AU82-589 ) )
AU90-592	Hutcheson	AU82-589	( AU90-592 ( Hutcheson , AU82-589 ) )
AU91-13	N85-492	Coker_85-483	( AU91-13 ( N85-492 ( N77-179 ( N70-1549 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , N72-3213 ( D67-B5 ( D62-7816 , Lee ) , N64-2451 ) ) , Johnston ) , Coker_85-483 ) )
AU91-1371	AU82-211	AU82-589	( AU91-1371 ( AU82-211 ( N73-693 ( D68-216 ( Dyer , Bragg ) , Ransom ) , F76-8757 ) , AU82-589 ) )
AU91-158	G83-198	N85-492	( AU91-158 ( G83-198 ( D74-7741 ( Forrest , D70-3001 ( D64-4636 ( Hill , D58-3311 ) , Pickett_71 ) ) , Young ) , N85-492 ( N77-179 ( N70-1549 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , N72-3213 ( D67-B5 ( D62-7816 , Lee ) , N64-2451 ) ) , Johnston ) ) )
AU91-1970	AU82-211	Coker_85-483	( AU91-1970 ( AU82-211 ( N73-693 ( D68-216 ( Dyer , Bragg ) , Ransom ) , F76-8757 ) , Coker_85-483 ) )
AU91-41	N85-492	Coker_85-483	( AU91-41 ( N85-492 ( N77-179 ( N70-1549 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , N72-3213 ( D67-B5 ( D62-7816 , Lee ) , N64-2451 ) ) , Johnston ) , Coker_85-483 ) )
AU91-788	G83-198	AU89-589	( AU91-788 ( G83-198 ( D74-7741 ( Forrest , D70-3001 ( D64-4636 ( Hill , D58-3311 ) , Pickett_71 ) ) , Young ) , AU89-589 ) )
AU92-2427	Hagood	Howard	( AU92-2427 ( Hagood , Howard ) )
AU92-3222	G83-969	N86-491	( AU92-3222 ( G83-969 ( Young , F77-6903 ) , N86-491 ( N77-1602 ( Hutton , N70-2205 ( Hampton ( Majos ( Tokyo ( PI_8424 , - ) , Yelredo ( Mammoth_Yellow , Laredo ) ) , Lee ) , Ransom ) ) , F77-1797 ) ) )
AU92-3414	G83-969	N86-491	( AU92-3414 ( G83-969 ( Young , F77-6903 ) , N86-491 ( N77-1602 ( Hutton , N70-2205 ( Hampton ( Majos ( Tokyo ( PI_8424 , - ) , Yelredo ( Mammoth_Yellow , Laredo ) ) , Lee ) , Ransom ) ) , F77-1797 ) ) )
AU92-763	G83-198	AU85-1088	( AU92-763 ( G83-198 ( D74-7741 ( Forrest , D70-3001 ( D64-4636 ( Hill , D58-3311 ) , Pickett_71 ) ) , Young ) , AU85-1088 ( Wright , Coker_79-501 ( Corker_71-211 , Centennial ) ) ) )
AU92-916	N85-574	Haskell	( AU92-916 ( N85-574 ( N77-179 ( N70-1549 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , N72-3213 ( D67-B5 ( D62-7816 , Lee ) , N64-2451 ) ) , Johnston ) , Haskell ) )
AU93-1839	TN87-198	SC84-1531	( AU93-1839 ( TN87-198 ( Asgrow_A5474 , V78-1355 ) , SC84-1531 ( Braxton , Young ) ) )
AU93-868	AU86-2126	F83-1648	( AU93-868 ( AU86-2126 ( Braxton , Johnston ) , F83-1648 ( Bedford , Kirby ) ) )
AU94-2471	Carver	G86-1267	( AU94-2471 ( Carver , G86-1267 ( D76-9665 ( Forrest , Centennial ) , Braxton ) ) )
AU94-2672	Stonewall	Haskell	( AU94-2672 ( Stonewall , Haskell ) )
AU94-507	Dillon	N85-492	( AU94-507 ( Dillon , N85-492 ( N77-179 ( N70-1549 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , N72-3213 ( D67-B5 ( D62-7816 , Lee ) , N64-2451 ) ) , Johnston ) ) )
AU94-863	AU87-727	Cook	( AU94-863 ( AU87-727 ( J80-293 ( J74-39 , Centennial ) , N81-320 ( N73-40 ( N66-1783 ( N56-4202 ( N46-1703 ( Volstate ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) ( Illini ( A.K. , - ) ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ( Clemson ( PI_71659 , - ) ( PI_71659 , - ) , - ) ) ) , N57-6801 ( Jackson , D49-2491 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) ) , Lee_68 ) , N73-520-4 ( Tracy , Ransom ) ) ) , Cook ) )
AU96-1353	Carver	N90-516	( AU96-1353 ( Carver , N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) ) )
AU96-1693	N90-1085	D87-4429	( AU96-1693 ( N90-1085 ( Brim , N80-777 ) , D87-4429 ( Sharkey , LeFlore ) ) )
AU96-205	N90-1085	R90-844	( AU96-205 ( N90-1085 ( Brim , N80-777 ) , R90-844 ) )
AU96-6	N86-7682	V88-466	( AU96-6 ( N86-7682 ( N77-114 ( Essex , N70-2173 ( Hampton ( Majos ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , Yelredo ( Mammoth_Yellow , Laredo ) ) , Lee ) , Ransom ) ) , Pixie ) , V88-466 ( Coker_237 ( Hutton , N63-858 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Toano ( Ware , Essex ) ) ) )
AU97-10	SC88-2872	D87-4429	( AU97-10 ( SC88-2872 ( Coker_368 ( Corker_71-211 , Centennial ) , LeFlore ) , D87-4429 ( Sharkey , LeFlore ) ) )
AU97-1637	N91-1639	Benning	( AU97-1637 ( N91-1639 , Benning ) )
AU97-55	SC89-181	AU90-592	( AU97-55 ( SC89-181 , AU90-592 ( Hutcheson , AU82-589 ) ) )
AU99-1849	SC91-2007	AU90-585	( AU99-1849 ( SC91-2007 , AU90-585 ( Hutcheson , AU82-589 ) ) )
AU99-1977	SC91-2007	AU90-585	( AU99-1977 ( SC91-2007 , AU90-585 ( Hutcheson , AU82-589 ) ) )
AU99-2006	SC91-2007	AU90-585	( AU99-2006 ( SC91-2007 , AU90-585 ( Hutcheson , AU82-589 ) ) )
AU99-2729	N92-727	AU90-585	( AU99-2729 ( N92-727 ( AU82-211 ( N73-693 ( D68-216 ( Dyer , Bragg ) , Ransom ) , F76-8757 ) , N85-578 ) , AU90-585 ( Hutcheson , AU82-589 ) ) )
AX1390	AX990	-	( AX1390 ( AX990 ( AX930 , AX965 ) , - ) )
AX162-12	Ford	PI_68708	( AX162-12 ( Ford , PI_68708 ) )
AX227-31	Hawkeye_63	FC_31122	( AX227-31 ( Hawkeye_63 , FC_31122 ) )
AX29-163-1-2	Adams	Hawkeye	( AX29-163-1-2 ( Adams , Hawkeye ) )
AX29-267-1-1-2	Adams	Hawkeye	( AX29-267-1-1-2 ( Adams , Hawkeye ) )
AX4735	HP202	M81-382	( AX4735 ( HP202 ( Vinton_81 , B216 ) , M81-382 ) )
AX4739	Asgrow_A2943	HP204	( AX4739 ( Asgrow_A2943 ( Asgrow_A1564 , Asgrow_A3127 ( Williams , Essex ) ) , HP204 ( HP201 ( Vinton_81 , Hardin ) , Vinton_81 ) ) )
AX4741	AgriPro_AP2190	HP204	( AX4741 ( AgriPro_AP2190 , HP204 ( HP201 ( Vinton_81 , Hardin ) , Vinton_81 ) ) )
AX4742	Asgrow_A2943	HP201	( AX4742 ( Asgrow_A2943 ( Asgrow_A1564 , Asgrow_A3127 ( Williams , Essex ) ) , HP201 ( Vinton_81 , Hardin ) ) )
AX50F40-2	Hawkeye	Clark	( AX50F40-2 ( Hawkeye , Clark ) )
AX50F58-2	Hawkeye	Clark	( AX50F58-2 ( Hawkeye , Clark ) )
AX55-22-1	Hawkeye	Harosoy	( AX55-22-1 ( Hawkeye , Harosoy ) )
AX55-60-3	Hawkeye	Harosoy	( AX55-60-3 ( Hawkeye , Harosoy ) )
AX55F24-2	Hawkeye	Harosoy	( AX55F24-2 ( Hawkeye , Harosoy ) )
AX55P8-2	Hawkeye	Harosoy	( AX55P8-2 ( Hawkeye , Harosoy ) )
AX56P64-1	Adams	Harosoy	( AX56P64-1 ( Adams , Harosoy ) )
AX58-58-1	Harosoy	Clark	( AX58-58-1 ( Harosoy , Clark ) )
AX58P23-2	Harosoy	Clark	( AX58P23-2 ( Harosoy , Clark ) )
AX58P39-3	Harosoy	Clark	( AX58P39-3 ( Harosoy , Clark ) )
AX900-4-3	CX407BC7-326	AP68-1022	( AX900-4-3 ( CX407BC7-326 , AP68-1022 ) )
AX901-40-2	Beeson	AP68-1022	( AX901-40-2 ( Beeson , AP68-1022 ) )
AX990	AX930	AX965	( AX990 ( AX930 , AX965 ) )
Acadian_299	Acadian	-	( Acadian_299 ( Acadian , - ) )
Acme	Pagoda	-	( Acme ( Pagoda ( Manitoba_Brown , Mandarin ( PI_36653 , - ) ) , - ) )
Ada	Merit	Norman	( Ada ( Merit , Norman ) )
AgSouth_AGS-738RR	G99-4158	Pioneer_P97M50	( AgSouth_AGS-738RR ( G99-4158 ( S91-1381 ( Hartz_H5370 , Hartwig ) , Benning ) , Pioneer_P97M50 ) )
AgSouth_AGS738RR	G99-4158	Pioneer_P97M50	( AgSouth_AGS738RR ( G99-4158 ( S91-1381 ( Hartz_H5370 , Hartwig ) , Benning ) , Pioneer_P97M50 ) )
AgSouth_AGS787RR	G95-346	Hartz_H7242_RR	( AgSouth_AGS787RR ( G95-346 ( G86-1434 ( D79-6058 ( Tracy , Centennial ) , Twiggs ) , G87-1968 ( Thomas , Gordon ) ) , Hartz_H7242_RR ) )
AgSouth_AGS828RR	Prichard_RR	SC96-1476	( AgSouth_AGS828RR ( Prichard_RR ( Prichard , MON_RR ) , SC96-1476 ( SC89-181 , SC84-931 ) ) )
AgSouth_AGS_828RR	Prichard_RR	SC96-1476	( AgSouth_AGS_828RR ( Prichard_RR ( Prichard , MON_RR ) , SC96-1476 ( SC89-181 , SC84-931 ) ) )
AgriPro_26	C1426	Calland	( AgriPro_26 ( C1426 ( C1253 ( Blackhawk , Harosoy ) , Kent ) , Calland ) )
AgriPro_35	L15	Cutler	( AgriPro_35 ( L15 , Cutler ) )
AgriPro_AP01-5	AgriPro_AP93652-P96-55048	-	( AgriPro_AP01-5 ( AgriPro_AP93652-P96-55048 , - ) )
AgriPro_AP02-01	AgriPro_AP96596-B99-24476	-	( AgriPro_AP02-01 ( AgriPro_AP96596-B99-24476 , - ) )
AgriPro_AP03-01	AgriPro_AP97023-A99-03284	-	( AgriPro_AP03-01 ( AgriPro_AP97023-A99-03284 , - ) )
AgriPro_AP03-03	AgriPro_AP96289-A99-31240	-	( AgriPro_AP03-03 ( AgriPro_AP96289-A99-31240 , - ) )
AgriPro_AP03-04	AgriPro_AP97026-N99-42648	-	( AgriPro_AP03-04 ( AgriPro_AP97026-N99-42648 , - ) )
AgriPro_AP03-05	AgriPro_AP95341-A98-60618	-	( AgriPro_AP03-05 ( AgriPro_AP95341-A98-60618 , - ) )
AgriPro_AP03-06	AgriPro_AP96596-B99-24476	-	( AgriPro_AP03-06 ( AgriPro_AP96596-B99-24476 , - ) )
AgriPro_AP1989	AgriPro_AP26	Vickery	( AgriPro_AP1989 ( AgriPro_AP26 ( Beeson , Calland ) , Vickery ) )
AgriPro_AP1995	AgriPro_AP1989	Asgrow_A3427	( AgriPro_AP1995 ( AgriPro_AP1989 ( AgriPro_AP26 ( Beeson , Calland ) , Vickery ) , Asgrow_A3427 ( Asgrow_X3836 , Asgrow_A3127 ( Williams , Essex ) ) ) )
AgriPro_AP200	CX407BC7-255	Swift,_AP200	( AgriPro_AP200 ( CX407BC7-255 , Swift,_AP200 ) )
AgriPro_AP26	Beeson	Calland	( AgriPro_AP26 ( Beeson , Calland ) )
AgriPro_AP35	L15	Cutler	( AgriPro_AP35 ( L15 , Cutler ) )
Akasaya	Landrace	-	( Akasaya ( Landrace , - ) )
Ako_Musume	Tamanishike	Iyo	( Ako_Musume ( Tamanishike ( Landrace , - ) , Iyo ( Landrace , - ) ) )
Altona	Flambeau	052-903	( Altona ( Flambeau , 052-903 ) )
Amcor_89	Amcor	Williams_82	( Amcor_89 ( Amcor , Williams_82 ) )
Amurskaja_41	-	PI_524993	( Amurskaja_41 ( - , PI_524993 ) )
Aoda	PI_81043	-	( Aoda ( PI_81043 , - ) )
Apollo	Northrup_King_S23-12	Elgin_87	( Apollo ( Northrup_King_S23-12 , Elgin_87 ) )
Ardir	-	Asgrow_A3127	( Ardir ( - , Asgrow_A3127 ( Williams , Essex ) ) )
Arksoy	PI_35335	-	( Arksoy ( PI_35335 , - ) )
Arksoy_2913	Arksoy	-	( Arksoy_2913 ( Arksoy ( PI_35335 , - ) , - ) )
Armredo	Mamredo	-	( Armredo ( Mamredo ( Mammoth_Yellow , Laredo ) , - ) )
Asgrow_A1179	L68-4242	Asgrow_A1564	( Asgrow_A1179 ( L68-4242 , Asgrow_A1564 ) )
Asgrow_A1895	Asgrow_A2575	L73-827	( Asgrow_A1895 ( Asgrow_A2575 ( C1453 ( C1266R ( Harosoy , C1079 ( C985 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , - ) ) , C1253 ( Blackhawk , Harosoy ) ) , Amsoy_71 ) , L73-827 ) )
Asgrow_A1937	Hodgson	D3003	( Asgrow_A1937 ( Hodgson , D3003 ( Wayne , - ) ) )
Asgrow_A2187	A2	Asgrow_A2527	( Asgrow_A2187 ( A2 , Asgrow_A2527 ) )
Asgrow_A2242	Sherman	XP1928	( Asgrow_A2242 ( Sherman , XP1928 ) )
Asgrow_A2396	CM214	Asgrow_A2943	( Asgrow_A2396 ( CM214 , Asgrow_A2943 ( Asgrow_A1564 , Asgrow_A3127 ( Williams , Essex ) ) ) )
Asgrow_A2427	Asgrow_A2943	PI088788	( Asgrow_A2427 ( Asgrow_A2943 ( Asgrow_A1564 , Asgrow_A3127 ( Williams , Essex ) ) , PI088788 ) )
Asgrow_A2440	Amsoy	Soysota	( Asgrow_A2440 ( Amsoy , Soysota ( PI_28019 , - ) ) )
Asgrow_A2444	M60-406	Amsoy_71	( Asgrow_A2444 ( M60-406 ( Blackhawk , Harosoy ) , Amsoy_71 ) )
Asgrow_A2575	C1453	Amsoy_71	( Asgrow_A2575 ( C1453 ( C1266R ( Harosoy , C1079 ( C985 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ) , - ) ) , C1253 ( Blackhawk , Harosoy ) ) , Amsoy_71 ) )
Asgrow_A2656	M60-406	W35-184	( Asgrow_A2656 ( M60-406 ( Blackhawk , Harosoy ) , W35-184 ) )
Asgrow_A2680	Corsoy	Md1913	( Asgrow_A2680 ( Corsoy , Md1913 ) )
